sun.asc
  5285.129      26.0     4.435     -1.66                         29.99 7.059e-01 
   5223.19      26.0      3.63     -2.28                         32.61 1.635e-04 
  5273.164      26.0     3.289     -1.01                         90.51 8.601e-04 
  5225.534      26.0      0.11     -4.75                         76.18 8.769e-02 
  5226.862      26.0     3.038     -0.55                         98.90 2.439e-01 
  5243.783      26.0      4.26     -1.04                         61.61 3.167e-07 
  5247.058      26.0      0.09      -4.9                         71.56 6.834e-05 
  5254.956      26.0      0.11     -4.76                         84.88 3.445e-03 
  5253.462      26.0     3.281     -1.58                         72.57 5.939e-08 
  5250.216      26.0      0.12      -4.9                         70.58 1.077e-04 
  5373.709      26.0     4.473     -0.71                         62.64 4.495e-09 
  5376.836      26.0      4.29     -2.07                         17.08 2.028e-05 
  5196.065      26.0      4.26     -0.82                         70.16 9.075e-04 
  5058.495      26.0      3.64     -2.76                         15.66 1.090e-02 
  5389.486      26.0      4.41     -0.57                         75.61 2.280e-05 
  5398.287      26.0      4.44     -0.72                         68.23 3.390e-04 
  5401.271      26.0      4.32     -1.74                         27.64 1.862e+00 
   5079.74      26.0     0.989     -3.25                         90.59    inf 
  5051.635      26.0     0.914     -2.76                         98.98 8.638e-04 
   5386.34      26.0      4.15     -1.74                         34.54 1.156e-06 
  5379.581      26.0      3.69     -1.65                         62.50 4.192e-05 
  5395.222      26.0      4.44     -1.73                         21.87 2.659e-02 
  5079.224      26.0     2.196      -2.1                         88.60 9.294e-04 
   5060.08      26.0       0.0     -5.43                         62.91 7.498e-06 
  5406.779      26.0      4.37      -1.4                         38.23 2.024e+02 
  4472.929      26.1     2.844     -3.36                         52.85 4.782e-02 
  6147.741      26.1     3.889     -2.69                         32.18 1.653e-07 
  6331.954      26.1     6.217     -1.88                         12.88 4.758e-08 
  6149.258      26.1     3.889     -2.69                         36.29 4.794e-06 
  6150.098      26.1     3.222     -4.73                         11.17 1.167e-06 
  5000.743      26.1     2.779     -4.61                         10.07 2.078e+00 
  4670.182      26.1     2.583     -4.09                         32.73 7.933e+00 
  5432.967      26.1     3.268     -3.38                         65.88 6.818e-07 
  4656.981      26.1     2.891      -3.6                         35.94    inf 
  4087.284      26.1     2.583     -4.57                         16.99 1.610e+03 
  4635.316      26.1     5.956     -1.42                         18.05 4.136e-02 
  5284.109      26.1     2.891     -3.11                         56.94 3.316e+00 
  4178.862      26.1      2.57     -2.51                         77.67 1.067e+00 
  5234.625      26.1     3.222     -2.18                         76.51 1.949e-03 
  5238.624      26.1     2.891     -5.11                         16.57 3.909e-07 
  6239.953      26.1     3.889     -3.41                         12.58 1.204e-03 
  4549.474      26.1     2.828     -2.09                         91.80 3.899e-01 
  4541.524      26.1     2.856     -2.98                         64.26    inf 
  4534.168      26.1     2.856     -3.28                         55.37    inf 
   5036.92      26.1     2.828     -4.67                         27.46 4.124e+02 
   4576.34      26.1     2.844     -2.95                         64.80 1.070e-05 
  5534.847      26.1     3.245     -2.75                         56.80 1.388e-02 
  4582.835      26.1     2.844     -3.18                         56.17 7.429e+00 
  4491.405      26.1     2.856     -2.71                         72.17    inf 
  6317.983      26.1     5.511     -1.96                         89.91 1.229e-05 
  5256.938      26.1     2.891     -4.06                         21.89 3.405e-08 
  4620.521      26.1     2.828     -3.21                         52.87 1.990e-02 
  5264.812      26.1      3.23     -3.13                         47.58 2.233e+03 
  4629.339      26.1     2.807     -2.34                         83.06 9.002e-05 
  5425.257      26.1       3.2     -3.22                         43.40 5.483e-05 
  6113.322      26.1     3.222     -4.14                         11.48 2.601e-08 
  4731.453      26.1     2.891      -3.1                         74.72 1.528e-02 
  6238.392      26.1     3.889      -2.6                         40.86 7.835e-04 
  4233.172      26.1     2.583     -1.97                         87.26 1.717e+00 
  5132.669      26.1     2.807     -4.08                         28.02 2.221e+01 
  5362.869      26.1       3.2     -2.57                         65.34 7.321e-07 
  5100.664      26.1     2.807     -4.17                         21.29 1.218e-02 
  5136.802      26.1     2.844     -4.43                         10.68 6.964e+00 
  5991.376      26.1     3.153     -3.54                         31.48 2.217e-06 
  6516.081      26.1      2.89     -3.31                         54.53 9.791e-05 
  4833.197      26.1     2.657     -4.64                         12.53 1.245e-03 
  6369.462      26.1     2.891     -4.11                         19.73 1.438e-08 
  4369.411      26.1     2.779     -3.65                         40.35 1.737e+01 
  6491.246      26.1     5.585     -2.76                         18.01 2.449e-05 
   4893.82      26.1     2.828     -4.21                         17.82 2.539e+01 
  4413.601      26.1     2.676     -3.79                         39.00 4.160e-03 
  6456.383      26.1     3.904     -2.05                         60.21 1.325e-06 
  5197.577      26.1     3.231     -2.22                         74.66 2.182e-03 
  6084.111      26.1       3.2     -3.79                         21.69 1.354e-08 
   6432.68      26.1     2.891     -3.57                         41.97 1.112e-05 
  6416.919      26.1     3.892     -2.64                         39.27 6.718e-06 
  4993.358      26.1     2.807     -3.62                         40.08 2.769e-03 
  5414.073      26.1     3.222     -3.58                         28.74 1.360e-03 
  4122.668      26.1     2.583     -3.26                         58.83    inf 
  5525.125      26.1     3.268     -3.97                         12.39 2.772e-05 
  4128.748      26.1     2.583     -3.63                         48.20    inf 
  6383.722      26.1     5.553     -2.24                         10.15 2.090e-01 
  4991.126      26.1     2.779     -4.55                         97.17 4.998e-04 
  5120.352      26.1     2.828     -4.24                         40.05 4.264e-05 
  5483.354      27.0     1.709      -1.5                         46.25 5.656e-06 
  4121.325      27.0      0.92     -0.32                         99.74 5.702e-03 
  5530.775      27.0     1.709     -2.23                         13.32 4.943e-04 
  5352.049      27.0      3.56      0.06                         24.05 5.990e-05 
  5342.708      27.0      4.02      0.52                         32.63 6.009e-05 
  6455.001      27.0      3.63     -0.25                         14.04 1.540e-06 
  5280.633      27.0      3.63     -0.03                         19.55 3.582e-02 
  4110.532      27.0     1.048     -1.23                         86.45 4.355e-02 
  5301.041      27.0     1.709      -1.9                         21.32 3.604e-04 
  6093.141      27.0     1.739      -2.4                         10.06 3.503e-06 
  4792.862      27.0      3.24     -0.06                         34.97 1.396e-03 
  5212.691      27.0      3.51     -0.11                         17.84 6.680e-06 
  4867.874      27.0       3.1      0.41                         56.27 1.191e-04 
  4813.479      27.0       3.2      0.18                         45.31 2.595e-04 
  5647.241      27.0      2.28     -1.56                         14.99 1.019e-07 
  6598.611      28.0      4.23     -0.93                         25.24 1.859e-03 
  5094.418      28.0      3.83     -1.12                         33.61 1.103e-04 
  6586.319      28.0      1.95     -2.78                         43.62 1.206e-08 
  4866.271      28.0     3.536     -0.22                         71.89 3.113e-07 
  6532.881      28.0      1.93     -3.42                         16.83 1.075e-03 
  5593.746      28.0       3.9     -0.78                         42.92 3.431e-02 
  6230.098      28.0       4.1      -1.2                         20.00 3.308e+00 
  4831.176      28.0     3.603     -0.32                         70.12 1.839e-07 
  6482.809      28.0      1.93     -2.78                         43.07 2.120e+00 
  5157.984      28.0      3.51     -1.72                         22.43 1.386e-03 
  6053.693      28.0      4.23     -1.07                         19.97 3.159e-07 
   5197.17      28.0       3.9     -1.14                         28.87    inf 
  4913.978      28.0      3.74     -0.63                         56.98 5.706e-05 
  5137.074      28.0     1.675     -1.94                         86.23 5.856e-04 
  6635.137      28.0      4.42     -0.75                         25.47 8.355e-04 
  4935.834      28.0      3.94     -0.38                         61.39 5.720e-07 
  5048.853      28.0      3.85     -0.39                         62.96 2.528e+01 
  5010.943      28.0      3.63      -0.9                         53.07 6.802e-04 
  5003.747      28.0      1.68     -3.13                         37.45 2.663e+01 
  5748.361      28.0      1.68     -3.25                         29.68 3.212e-05 
  6842.043      28.0      3.66     -1.44                         25.56 3.934e-06 
  4995.659      28.0      3.63     -1.61                         21.06 6.312e-06 
  5805.226      28.0      4.17      -0.6                         40.39 4.239e-08 
  4967.523      28.0       3.8      -1.6                         15.63 5.791e-03 
  6772.321      28.0      3.66     -0.96                         48.78 7.713e-10 
  6767.784      28.0      1.83     -2.06                         76.36 2.727e-08 
   5392.33      28.0      4.15     -1.38                         16.02 3.988e+00 
  5468.114      28.0      3.85     -1.63                         13.98 8.202e-07 
  5080.533      28.0     3.652      0.32                         87.85    inf 
  5847.006      28.0      1.68     -3.44                         25.69 3.472e-08 
  4953.212      28.0      3.74     -0.64                         57.33 7.214e-07 
   6643.63      28.0     1.675     -2.22                         83.86 6.702e-06 
  6086.288      28.0      4.26     -0.47                         42.77 6.118e-04 
   5996.74      28.0      4.23     -1.06                         21.59 8.765e-07 
  5760.841      28.0       4.1     -0.81                         35.49 2.394e-07 
  6186.717      28.0       4.1      -0.9                         31.15 2.656e-05 
  6177.253      28.0      1.83      -3.6                         15.41 1.648e-05 
  6176.816      28.0      4.09     -0.24                         60.32 6.811e-08 
  4512.997      28.0       3.7     -1.52                         22.13 3.168e-03 
  6322.169      28.0      4.15     -1.21                         17.65 7.788e-06 
  5587.868      28.0      1.93     -2.39                         62.44 2.106e-02 
   6223.99      28.0       4.1     -0.97                         28.69 3.780e-08 
  5643.087      28.0      4.16     -1.25                         16.46 4.751e-01 
  6327.604      28.0      1.68     -3.08                         41.45 3.075e-08 
  5578.729      28.0      1.68     -2.57                         57.94 5.567e-08 
  6128.984      28.0      1.68     -3.39                         28.18 8.061e-05 
  5589.366      28.0       3.9     -1.15                         29.27 1.220e+00 
  6130.141      28.0      4.26     -0.98                         23.64 1.642e-07 
   6204.61      28.0      4.09     -1.15                         23.36 5.519e-09 
  6111.078      28.0      4.09     -0.83                         34.54 3.297e-06 
  6378.256      28.0      4.15     -0.82                         31.67 8.042e-09 
  6108.125      28.0      1.68     -2.47                         65.31 8.151e-10 
  4740.168      28.0      3.48     -1.78                         20.13    inf 
  6384.668      28.0      4.15      -1.0                         25.33 2.806e-06 
  5218.209      29.0       3.8     0.476                         52.21 3.005e-03 
  5105.545      29.0      1.38    -1.516                         83.90 1.011e-04 
  5220.086      29.0       3.8    -0.448                         16.90 6.886e-02 
   6362.35      30.0      5.79      0.14                         20.87 2.610e-07 
  4680.142      30.0       4.0     -0.86                         48.90 1.547e+00 
  4810.537      30.0      4.08     -0.17                         71.16 3.496e-06 
  4722.163      30.0      4.03     -0.39                         66.46 1.629e-03 
   4161.79      38.1      2.94      -0.6                         32.80 3.662e+00 
   4398.01      39.1      0.13      -1.0                         56.03 6.713e-02 
   5087.43      39.1      1.08     -0.17                         51.22 1.887e-05 
   5205.73      39.1      1.03     -0.34                         50.91 2.867e+00 
   4090.51      40.1      0.76      -1.1                         45.09 6.759e-02 
   4208.99      40.1      0.71     -0.46                         49.10 5.368e+00 
   4496.97      40.1      0.71     -0.59                         37.55 8.126e-02 
   4050.33      40.1      0.71      -1.0                         29.47 2.763e+01 
   4317.32      40.1      0.71     -1.38                         19.43 1.864e-01 
   6496.91      56.1       0.6     -0.38                         93.98 9.355e-06 
   5853.69      56.1       0.6     -1.01                         66.76 1.161e-06 
   4526.11      57.1      0.77     -0.59                         21.59 1.312e+04 
   4086.71      57.1       0.0     -0.07                         46.31 3.134e+01 
   4921.78      57.1      0.24     -0.45                         42.92 1.054e-01 
   4920.96      57.1      0.13     -0.58                         29.98 1.205e+03 
   4115.37      58.1      0.92       0.1                         10.52    inf 
   4628.16      58.1      0.52       0.2                         22.45 2.057e-04 
   4137.65      58.1      0.52      0.44                         36.43    inf 
    4165.6      58.1      0.91      0.53                         50.33 8.256e-01 
   4083.22      58.1       0.7      0.27                         24.64 1.676e+04 
   4073.47      58.1      0.48      0.23                         22.05 1.948e+02 
   4562.36      58.1      0.48      0.23                         25.91 4.489e-05 
   4572.28      58.1      0.68      0.29                         18.95 4.362e+01 
   4539.74      58.1      0.33     -0.02                         44.72 1.955e-02 
   4018.81      60.1      0.06     -0.89                          9.49    inf 
   4021.34      60.1      0.32     -0.17                         17.74 7.885e+00 
   4446.39      60.1       0.2     -0.63                         15.24 2.856e-01 
   5361.51      60.1      0.68      -0.4                         11.11 4.259e-06 
   4069.28      60.1      0.06     -0.33                         18.29 8.828e+02 
   4061.09      60.1      0.47       0.3                         62.62 1.326e-02 
   4109.45      60.1      0.32      0.18                         38.92 1.050e+00 
   4579.32      60.1      0.74     -0.55                         28.84 8.611e-02 
   5293.17      60.1      0.82      -0.2                          9.81 2.122e-03 
   5092.79      60.1      0.38     -1.22                          7.79 1.996e-01 
   4523.91      62.1      0.43     -0.58                         11.86 9.077e+00 
   4420.53      62.1      0.33     -0.38                         12.92 1.237e+00 
